GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,21900356,537,201935,James Harden,1610612745,Houston Rockets,4,4,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,49,279,1,1,20191211,CLE,HOU
Shot Chart Detail,21900356,558,201935,James Harden,1610612745,Houston Rockets,4,2,24,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,150,226,1,1,20191211,CLE,HOU
Shot Chart Detail,21900356,577,201935,James Harden,1610612745,Houston Rockets,4,1,3,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-57,54,1,1,20191211,CLE,HOU
Shot Chart Detail,21900371,13,201935,James Harden,1610612745,Houston Rockets,1,11,5,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,33,73,1,0,20191213,ORL,HOU
Shot Chart Detail,21900371,15,201935,James Harden,1610612745,Houston Rockets,1,10,57,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-6,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,22,201935,James Harden,1610612745,Houston Rockets,1,10,25,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-27,38,1,0,20191213,ORL,HOU
Shot Chart Detail,21900371,29,201935,James Harden,1610612745,Houston Rockets,1,9,32,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,158,212,1,0,20191213,ORL,HOU
Shot Chart Detail,21900371,91,201935,James Harden,1610612745,Houston Rockets,1,4,40,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-3,7,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,105,201935,James Harden,1610612745,Houston Rockets,1,3,34,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,24,47,1,0,20191213,ORL,HOU
Shot Chart Detail,21900371,118,201935,James Harden,1610612745,Houston Rockets,1,2,56,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-160,211,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,234,201935,James Harden,1610612745,Houston Rockets,2,6,27,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,20,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,237,201935,James Harden,1610612745,Houston Rockets,2,6,0,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,91,237,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,251,201935,James Harden,1610612745,Houston Rockets,2,4,34,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,71,31,1,0,20191213,ORL,HOU
Shot Chart Detail,21900371,264,201935,James Harden,1610612745,Houston Rockets,2,3,27,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,20,1,0,20191213,ORL,HOU
Shot Chart Detail,21900371,276,201935,James Harden,1610612745,Houston Rockets,2,2,29,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-11,258,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,285,201935,James Harden,1610612745,Houston Rockets,2,1,35,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-90,285,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,289,201935,James Harden,1610612745,Houston Rockets,2,1,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,295,201935,James Harden,1610612745,Houston Rockets,2,0,30,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,108,286,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,303,201935,James Harden,1610612745,Houston Rockets,2,0,1,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,33,-130,311,1,0,20191213,ORL,HOU
Shot Chart Detail,21900371,319,201935,James Harden,1610612745,Houston Rockets,3,11,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,19,256,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,333,201935,James Harden,1610612745,Houston Rockets,3,9,53,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,137,266,1,1,20191213,ORL,HOU
Shot Chart Detail,21900371,338,201935,James Harden,1610612745,Houston Rockets,3,8,47,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,197,162,1,0,20191213,ORL,HOU
Shot Chart Detail,21900371,374,201935,James Harden,1610612745,Houston Rockets,3,4,50,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-1,1,1,20191213,ORL,HOU
